feeder_id,feeder_name,density,frequency_khz,geometry,rms_abs_v_disc,rms_abs_v_star_branch,p95_abs_v_disc,p95_abs_v_star_branch,p99_abs_v_disc,p99_abs_v_star_branch,rel_diff_rms,rel_diff_p95,rel_diff_p99
B,suburban_medium,15.0,76.0,star_branch,0.02349143247876832,0.02605805987711986,0.041436759832151684,0.0460976741697201,0.0553573232899112,0.061489044757931946,0.1092580199471136,0.11248259652657272,0.1107662203229802
B,suburban_medium,15.0,77.0,star_branch,0.023539282077333044,0.02615545242967744,0.04184533758675167,0.046855200323217605,0.05391720979459669,0.059819886546214465,0.11114061778730346,0.11972331985803043,0.10947667310872816
B,suburban_medium,15.0,78.0,star_branch,0.023607676438098416,0.026254591495879866,0.042013252544328444,0.046496014684646855,0.05480601582727649,0.06050769135463028,0.11212094780788417,0.10669876452885005,0.10403375325297982
B,suburban_medium,15.0,79.0,star_branch,0.023451534222768793,0.02609150896898383,0.041741779259026765,0.04677987624636734,0.05468249602216183,0.061036639432224996,0.11257151541291997,0.12069674740209056,0.11620068344151561
B,suburban_medium,15.0,80.0,star_branch,0.023591262538344978,0.026240299470549046,0.042333756746875895,0.0472069355196025,0.05471079221012992,0.0618446375548351,0.1122889005155342,0.11511330784708186,0.1303919218955181
B,suburban_medium,15.0,81.0,star_branch,0.02298197417392573,0.025531816679634133,0.040942004914150655,0.04542708382245007,0.05302470346780952,0.06003698813783994,0.11094967240026464,0.10954712446798752,0.13224561782391617
B,suburban_medium,15.0,82.0,star_branch,0.023219026481041703,0.025765502116142692,0.041532871612440195,0.045929238687327054,0.05361045766981445,0.06013552910830193,0.1096719381055955,0.10585271145975927,0.12171266059087286
B,suburban_medium,15.0,83.0,star_branch,0.023390920052208216,0.025974681697812575,0.04156700558913643,0.04615126797553617,0.05422914472077417,0.060038229801761454,0.11046002636225671,0.1102860867995225,0.10712108979218204
B,suburban_medium,15.0,84.0,star_branch,0.023310938021690403,0.02593002843118772,0.04164376033739499,0.046444236003911496,0.053667461656455695,0.059848024608455765,0.11235456964710298,0.11527478853070355,0.11516406331203119
B,suburban_medium,15.0,85.0,star_branch,0.023156825265114134,0.025722393399573766,0.041337987162978276,0.04599766376272031,0.05317728511971005,0.05945593586210074,0.11079101323637278,0.11272141968042354,0.11807016338379257
B,suburban_medium,15.0,86.0,star_branch,0.022925458888637673,0.025473983833517733,0.041217866271986335,0.04566326204194287,0.05279141730925294,0.058296005310732604,0.11116571132816716,0.10785118619732727,0.10427050990568598
B,suburban_medium,15.0,87.0,star_branch,0.022925486647719956,0.025474063674630766,0.04081278372425183,0.04545239058648881,0.05371240435018669,0.06022063042730772,0.11116784852042727,0.11368023542780364,0.12116802730873115
B,suburban_medium,15.0,88.0,star_branch,0.02295300660964269,0.025484769803288808,0.04057837847559621,0.04529115802271681,0.05248398206973617,0.05835994067777939,0.11030202869294305,0.11614016439702898,0.11195717962550471
B,suburban_medium,15.0,89.0,star_branch,0.02284631041698103,0.02536876058019044,0.04094817047264797,0.04534546383980925,0.0523633646748287,0.05901289275157936,0.11040951983802788,0.10738680913958125,0.1269881742329502
B,suburban_medium,15.0,90.0,star_branch,0.022966057746315792,0.02549295549690031,0.04126348540106865,0.04574759238387196,0.053502426095752974,0.05920982983186154,0.11002749268057913,0.10867009752615747,0.10667560618455052
B,suburban_medium,15.0,91.0,star_branch,0.022781552688747618,0.025285095991107908,0.04069067738207248,0.04497484152302121,0.05274080099207133,0.05933301340777449,0.10989344477810123,0.10528613472618795,0.12499264879754451
B,suburban_medium,15.0,92.0,star_branch,0.02271053413700564,0.025237714514272987,0.04055713754461936,0.04524918391856083,0.05361482240332285,0.059613469889135004,0.11127789254192118,0.11568978133083159,0.11188412489155952
B,suburban_medium,15.0,93.0,star_branch,0.02266314614837402,0.0251182313924167,0.04047339732544834,0.045059747782426995,0.052359906160068435,0.05821340084001395,0.10832940969313841,0.11331765455960144,0.11179345245675029
B,suburban_medium,15.0,94.0,star_branch,0.02276053591849784,0.025250642904782978,0.04095364270234203,0.04560034173148704,0.05327812889051418,0.06022561266229676,0.10940458498876518,0.11346241072907728,0.13040029588988689
B,suburban_medium,15.0,95.0,star_branch,0.022423964949024842,0.024831219828964662,0.04067794029817345,0.04498809044296663,0.051259952067146716,0.05713592450189856,0.1073518838176968,0.10595792493915236,0.11463086089223727
B,suburban_medium,15.0,96.0,star_branch,0.022578479394473598,0.024968993361728288,0.040425808649656086,0.04472000445513729,0.052515719449852595,0.05843022855593757,0.1058757733631877,0.10622411644739567,0.1126235947644734
B,suburban_medium,15.0,97.0,star_branch,0.02239410861629102,0.024753771306863796,0.0399622709115449,0.044210445016386754,0.0526122293231837,0.058132169502382536,0.1053697975214871,0.10630462203324322,0.10491743555079623
B,suburban_medium,15.0,98.0,star_branch,0.02241069427297277,0.0247700149357799,0.04011273555106733,0.044203319729359314,0.052002263223434084,0.05781570876344404,0.10527655386618091,0.10197719308084296,0.11179216402624198
B,suburban_medium,15.0,99.0,star_branch,0.022578802065287135,0.024978753847395826,0.04031930262904757,0.04439155447835304,0.05323410084076584,0.05904985816910664,0.10629225479585562,0.10100005664214189,0.10924871908209612
B,suburban_medium,15.0,100.0,star_branch,0.022433525625749007,0.024750141469228843,0.039801543880852816,0.043857788748911275,0.051766692839522774,0.058224684281959385,0.10326579433510193,0.1019117469463234,0.12475186433980716
B,suburban_medium,15.0,101.0,star_branch,0.02239634417804964,0.024709543028111878,0.039999191165391065,0.044382713800868764,0.052045559275070305,0.058404610074288044,0.10328466251779493,0.10959028189726251,0.1221823895792721
B,suburban_medium,15.0,102.0,star_branch,0.022198084478296982,0.02453877724762283,0.03951671742112082,0.04370951847311186,0.051020194072457926,0.056535041433901825,0.10544570958878628,0.10610195698466794,0.10809146185551187
B,suburban_medium,15.0,103.0,star_branch,0.022486059790127858,0.024796589703568524,0.04003948448313639,0.04389009872867443,0.051599444932158865,0.057297939614158244,0.10275388107146573,0.09617042515019934,0.11043713143603695
B,suburban_medium,15.0,104.0,star_branch,0.02236533990591327,0.024620255698118643,0.039926882347529474,0.043703952180335806,0.05096155897627863,0.0567457314343305,0.10082188787165211,0.09459966846221948,0.1135006968830028
B,suburban_medium,15.0,105.0,star_branch,0.022233730182041604,0.024534228374398566,0.03958813983450984,0.043724935521933156,0.05156839523278574,0.05693070599586011,0.10346883647149303,0.10449583397240565,0.10398444122351054
B,suburban_medium,15.0,106.0,star_branch,0.022478599717568302,0.024749256266139,0.04044743905296565,0.04456496861653792,0.05129951117257302,0.05638416082014307,0.10101414576976749,0.10179951215651495,0.09911692200077976
B,suburban_medium,15.0,107.0,star_branch,0.022141539883964622,0.02435047012735763,0.03913492377662518,0.04347601046521665,0.052392158306464175,0.05748771097107271,0.09976407490035338,0.11092615673329478,0.09725792617289153
B,suburban_medium,15.0,108.0,star_branch,0.022274388013331974,0.024490148298910025,0.03960410299162332,0.04400278158114214,0.05124869681177863,0.056910589400687384,0.09947569757031458,0.1110662344870981,0.11047876221522708
B,suburban_medium,15.0,109.0,star_branch,0.022049235178351567,0.02419934351885667,0.039360705656160545,0.043396356919749066,0.0508951918291171,0.056816886948711384,0.09751396468464037,0.10252995205020873,0.11635077709259141
B,suburban_medium,15.0,110.0,star_branch,0.02225525040200214,0.024404294450797476,0.03971668806947866,0.043654074969477596,0.051676146238224516,0.057032094203599205,0.09656346300206092,0.09913683872912674,0.10364449277397797
B,suburban_medium,15.0,111.0,star_branch,0.021882111212532522,0.023978286720941884,0.03878368918804796,0.042562301334704455,0.05051660594638045,0.05608216292511945,0.0957940249937502,0.0974278678940361,0.11017282088678752
B,suburban_medium,15.0,112.0,star_branch,0.022211452053536647,0.024289609559461595,0.03963588069717373,0.04301054075105381,0.050466329100874355,0.055782575407367384,0.09356243351024189,0.085141543331992,0.10534244121197478
B,suburban_medium,15.0,113.0,star_branch,0.02226599726630283,0.024333204995874488,0.039580003114635665,0.043260748269368265,0.051883431469639384,0.056664415925907076,0.09284146157244673,0.09299506986070843,0.09214857847375381
B,suburban_medium,15.0,114.0,star_branch,0.022006160997175922,0.024061254338796457,0.03942175189284268,0.043188002385612004,0.050852596693502505,0.055387419799112624,0.09338718106644169,0.09553736990194786,0.08917584155913001
B,suburban_medium,15.0,115.0,star_branch,0.02213550480554884,0.024160163329666955,0.03916106532308867,0.0432160300149856,0.051026962526230915,0.055707095225507944,0.09146656206415416,0.10354582181159905,0.0917188182006946
B,suburban_medium,15.0,116.0,star_branch,0.022284828503175907,0.02429241517305806,0.03972853739522801,0.04327691457491565,0.05166961169408747,0.055718066434786405,0.0900875979187384,0.08931557546122629,0.07835272238289717
B,suburban_medium,15.0,117.0,star_branch,0.022007920354402653,0.0239360773401009,0.03906206328384422,0.04263296034341767,0.05160021072155415,0.05574657176731769,0.08761195763381252,0.09141598674974098,0.08035550606834141
B,suburban_medium,15.0,118.0,star_branch,0.022023706018311058,0.023937102780470655,0.03915460023515566,0.04267080901190463,0.050790733853769254,0.05537972705982196,0.08687896399310595,0.08980320972839048,0.09035099235354219
B,suburban_medium,15.0,119.0,star_branch,0.022229681582970617,0.024168339415512146,0.039832423914905525,0.04338299328888408,0.05102149416864886,0.05586917163148917,0.08721032846582322,0.08913766788492902,0.09501245586451403
B,suburban_medium,15.0,120.0,star_branch,0.022219424751397487,0.024113663175435267,0.03970129632469141,0.04314752911143348,0.05124678937673305,0.055717047824650104,0.08525146106307915,0.08680403678906459,0.0872300197199599
B,suburban_medium,15.0,121.0,star_branch,0.021921287169757362,0.023785255491505126,0.03945400127368538,0.0426778958279208,0.04939918914457399,0.05435764277762774,0.08503005810349028,0.08171274015712214,0.10037520289132898
B,suburban_medium,15.0,122.0,star_branch,0.022000386505729337,0.023824329266285783,0.039688601470133845,0.04260290766772194,0.050103150108311165,0.05468242718014318,0.08290503260392518,0.07342929933626278,0.09139698924983156
B,suburban_medium,15.0,123.0,star_branch,0.021913477926867164,0.023670877637738435,0.03891885584892203,0.04174730406823908,0.05016008746932712,0.05383841092872258,0.08019720633741118,0.07267552340944242,0.07333167952796647
B,suburban_medium,15.0,124.0,star_branch,0.02193305479281108,0.023694515490483802,0.03863565817943622,0.04195498332078058,0.05051867067830581,0.05450077532696844,0.08031077815252934,0.08591351351977393,0.07882441472025238
B,suburban_medium,15.0,125.0,star_branch,0.02197005249281283,0.023645280464333736,0.0393052389351545,0.04239309387773926,0.05049748515554007,0.054506204062276666,0.07625052202624151,0.07856089992682863,0.07938452567269681
B,suburban_medium,15.0,126.0,star_branch,0.021935294568269207,0.023588577017588173,0.039215933367514735,0.04235799643702128,0.050884156140929435,0.05548980312825995,0.07537087975606875,0.08012210343332883,0.09051239789797541
B,suburban_medium,15.0,127.0,star_branch,0.02193870543989806,0.02358370788412486,0.03928006714117058,0.042240786781516736,0.05098579107313295,0.05534702818427517,0.0749817462444787,0.07537460742379798,0.08553828467399001
B,suburban_medium,15.0,128.0,star_branch,0.022089424916786476,0.023708007917283638,0.039357059950947584,0.04245163629016192,0.05045332297212847,0.055450372512986235,0.07327411223219066,0.07862823958576286,0.0990430212816358
B,suburban_medium,15.0,129.0,star_branch,0.022119568729578896,0.023657609285649056,0.03939434019508767,0.04211080255403873,0.050300401492545964,0.05414079852405784,0.06953302638371286,0.06895565062134972,0.0763492321642997
B,suburban_medium,15.0,130.0,star_branch,0.022346653846847732,0.023892686845685053,0.03993226286210461,0.04266557356152117,0.052892235104112985,0.05671036279240912,0.06918409393339253,0.06844868042803666,0.07218692272656917
B,suburban_medium,15.0,131.0,star_branch,0.022059014385162355,0.023529771709744497,0.0391921739721082,0.041755442454813156,0.05149591886321856,0.05518793292667414,0.0666737551779024,0.06540255931016095,0.07169527498406553
B,suburban_medium,15.0,132.0,star_branch,0.022171956208746808,0.023619780854518345,0.03934992657700801,0.0422547867782456,0.049960827020359,0.05420770992173281,0.06529981532258179,0.07382123561406817,0.08500425542682086
B,suburban_medium,15.0,133.0,star_branch,0.022360861828579486,0.023787004632926545,0.039916284254918374,0.042805987232837,0.0511071128940734,0.05430423352272294,0.06377852585826106,0.07239408757248159,0.06255725372857623
B,suburban_medium,15.0,134.0,star_branch,0.02222966689275348,0.023518023674377227,0.039710847811076866,0.04180565641947367,0.05156953553367494,0.05500669170401666,0.0579566391093215,0.052751545833591595,0.06665090415827497
B,suburban_medium,15.0,135.0,star_branch,0.022257396060996408,0.023606218672729596,0.039539344400883886,0.042028200406517675,0.05107355023063528,0.05444800951911455,0.060601096733721174,0.06294631444567281,0.06607058395668725
B,suburban_medium,15.0,136.0,star_branch,0.02229833654895408,0.023540850158446282,0.03986815865113354,0.04234401304273238,0.05102640268810613,0.0549960888448934,0.05572225563841375,0.06210104693481873,0.07779670812876188
B,suburban_medium,15.0,137.0,star_branch,0.022670945674562647,0.023888117213527592,0.04054619817829548,0.04277270429280093,0.05288360251920741,0.05575913562028616,0.05368860904336431,0.05491282079554641,0.05437475822556436
B,suburban_medium,15.0,138.0,star_branch,0.02237157191907183,0.0235693171766605,0.03988762197216398,0.04206501171155579,0.05262290989455474,0.055034904989516686,0.05353871698964485,0.05458810607740239,0.04583545645413908
B,suburban_medium,15.0,139.0,star_branch,0.022284673306247716,0.02339815293861617,0.039688618436052855,0.04164267241355888,0.05122745313628415,0.05429273040141732,0.04996616360789453,0.049234618248413915,0.05983661254793184
B,suburban_medium,15.0,140.0,star_branch,0.022564889210797308,0.023611215032469556,0.04030896623322382,0.042564567534209424,0.0520641262326345,0.054419720334947894,0.04636964143265463,0.055957805713371916,0.04524409171466856
B,suburban_medium,15.0,141.0,star_branch,0.022442291195860168,0.023475060652672054,0.039766442850335725,0.04183892271981494,0.05119601517376234,0.05356571728230634,0.04601889565546662,0.05211630009953772,0.04628684674971448
B,suburban_medium,15.0,142.0,star_branch,0.022624016741626743,0.02356706547307723,0.03982065237782601,0.04189212527453126,0.051138932261930184,0.053788842846492525,0.041683523408791334,0.05202006428851833,0.051817870795379084
B,suburban_medium,15.0,143.0,star_branch,0.02273988986370431,0.023625708579084352,0.040761639787514285,0.04232610464625462,0.05075290678907109,0.053780255817822566,0.03895439778685649,0.03838081261930854,0.059648781129583994
B,suburban_medium,15.0,144.0,star_branch,0.0225716533238729,0.02346755566623382,0.040273465806762554,0.04183157512742557,0.052036825967935116,0.054248100315571236,0.039691480703957435,0.038688235279750564,0.04249441249546425
B,suburban_medium,15.0,145.0,star_branch,0.023027438876108287,0.023796430751958506,0.04121994693297081,0.042548366855740816,0.054884648805600636,0.057230627640260934,0.0333945898190212,0.032227599053686155,0.04274380697906379
B,suburban_medium,15.0,146.0,star_branch,0.022731362698013534,0.023465733872549778,0.0405748647960285,0.041861466537080214,0.05312712483169409,0.055226212643258075,0.03230651784023577,0.03170932910114453,0.03951066085759129
B,suburban_medium,15.0,147.0,star_branch,0.023071975738928264,0.0237629865365737,0.041276057429825645,0.04276397589937238,0.05348072404872604,0.05472835555024861,0.029950222099077734,0.03604797943883997,0.023328620240553613
B,suburban_medium,15.0,148.0,star_branch,0.0230065759811008,0.02363465072181394,0.0413476204616348,0.042560669083638036,0.052350181415211604,0.05424949343902023,0.027299792078103395,0.029337809732697576,0.036280906244514716
B,suburban_medium,15.0,149.0,star_branch,0.02302015373811897,0.023535024527979558,0.04106683180860904,0.04217189240675849,0.05343765756526668,0.05403134211065702,0.02236608824240887,0.026908834927894105,0.011109853471126384
B,suburban_medium,15.0,150.0,star_branch,0.023219666767288476,0.023750050018658066,0.041800266562724536,0.042554700447915414,0.05375164626038814,0.054353884296122625,0.022841983766829367,0.018048542443115555,0.011204085411953186
B,suburban_medium,18.0,2.0,star_branch,0.03072176713137431,0.03323203361039051,0.05490080144415717,0.05941232796869096,0.06912001793302013,0.07439050302459552,0.08170970336054052,0.08217596839861677,0.07625121128704984
B,suburban_medium,18.0,3.0,star_branch,0.03091609152909728,0.03344658410595693,0.05490564447672576,0.05938656636247782,0.07225477144177059,0.07846254970871078,0.0818503391503428,0.0816113157118391,0.08591513256592302
B,suburban_medium,18.0,4.0,star_branch,0.03072766255842786,0.033252199178497525,0.05470678077794705,0.05927801279487046,0.07028000674450269,0.07603355266842807,0.08215843347242327,0.08355878287698709,0.08186604114655158
B,suburban_medium,18.0,5.0,star_branch,0.030963634215938708,0.03350036232993121,0.05466174946748383,0.05923504314955338,0.06948971275422079,0.07523346059125531,0.08192604577038666,0.08366533685113796,0.0826560883529576
B,suburban_medium,18.0,6.0,star_branch,0.031058292327181103,0.033612119137257895,0.0556209190229676,0.0600255078770661,0.0720702442558767,0.07786313716157804,0.08222689075026107,0.07918942965109423,0.08037842753986478
B,suburban_medium,18.0,7.0,star_branch,0.030846466063871248,0.03342222087084983,0.05470986646137414,0.05918578503186631,0.0708509438973696,0.07693142322168031,0.08350242785170853,0.08181190816198071,0.08582072432399111
B,suburban_medium,18.0,8.0,star_branch,0.030527824120462906,0.03306888408879111,0.0540833832701129,0.05832438559409721,0.06904126332995639,0.0747063327699579,0.08323750681677068,0.07841599521988359,0.08205338614572386
B,suburban_medium,18.0,9.0,star_branch,0.03088067378767926,0.03342249334109117,0.054766826737736286,0.059104190725899744,0.07098800603520973,0.0773769883326152,0.08231101338294114,0.07919691986051951,0.09000086992493592
B,suburban_medium,18.0,10.0,star_branch,0.03109317018954167,0.03367580083596264,0.05510899017048049,0.05976956978617394,0.0697424848751947,0.07615018733939896,0.08306102692898286,0.08457022350211607,0.09187660112298761
B,suburban_medium,18.0,11.0,star_branch,0.03094270103473411,0.033536407681987596,0.0541814919397276,0.058804520429676654,0.07111228576648523,0.07726125841000156,0.08382289071474307,0.08532486508662016,0.08646849946165418
B,suburban_medium,18.0,12.0,star_branch,0.03101436638364502,0.03359960486659702,0.054843406117436724,0.059552736264053566,0.07064122027301648,0.07666135867110233,0.08335615988322398,0.08586866644520047,0.08522132509629682
B,suburban_medium,18.0,13.0,star_branch,0.030475800976989393,0.03300485379880299,0.0546983020282125,0.05912321219134072,0.06957447870840923,0.07505314997996446,0.08298560630853134,0.0808966640471934,0.07874541603849687
B,suburban_medium,18.0,14.0,star_branch,0.030739675548347827,0.03331266060318624,0.05472230068276292,0.05939552994391896,0.07054646631654996,0.07667244770407972,0.08370241419079331,0.08539899095704635,0.08683611961571244
B,suburban_medium,18.0,15.0,star_branch,0.030974794017867284,0.03357556546929037,0.054891575701485965,0.059628576821727064,0.07017059850449033,0.07619875821885932,0.08396412418183886,0.0862974155816202,0.08590720106204094
B,suburban_medium,18.0,16.0,star_branch,0.03127080531270025,0.033920654330049635,0.05574574338578776,0.06058807293503206,0.0714424962069353,0.07756218758166536,0.08473875203569439,0.0868645614021686,0.08565898029380435
B,suburban_medium,18.0,17.0,star_branch,0.03144343943019364,0.0341124383302018,0.05546340978487463,0.060483956745441145,0.07218713195585318,0.07829972190748391,0.08488253665549209,0.09051998389640416,0.08467700247973496
B,suburban_medium,18.0,18.0,star_branch,0.03172712977016543,0.034452878332617884,0.05661601928402289,0.06130916840838226,0.07394054635483913,0.07984236375387518,0.08591223291227583,0.08289436777275831,0.07981841749874771
B,suburban_medium,18.0,19.0,star_branch,0.031845773791457754,0.034600915953084815,0.05675623265894213,0.06161967063166703,0.07341593839353724,0.08021595633473665,0.08651515832741657,0.0856899365035402,0.09262318360284015
B,suburban_medium,18.0,20.0,star_branch,0.032256025222175966,0.0350548035800001,0.05748336130704258,0.062696478767493,0.07467616049331303,0.08097287482241484,0.08676761437735911,0.09068915494702867,0.08432027420137189
B,suburban_medium,18.0,21.0,star_branch,0.03192376216132296,0.034705790336522865,0.05703826265457559,0.062050871760320835,0.07286725928720313,0.07915355141753998,0.08714599993388157,0.08788151799260908,0.0862704620954619
B,suburban_medium,18.0,22.0,star_branch,0.031492505819203334,0.0342572713976625,0.05591683262400543,0.060784886514352876,0.07190925238752152,0.07825691122119557,0.08779122227781826,0.08705882758204657,0.08827318631358164
B,suburban_medium,18.0,23.0,star_branch,0.031275481884895984,0.034024663283952775,0.05624946307144572,0.06131075535496387,0.0706068863122448,0.07773807158944712,0.08790212758910251,0.08997938837370792,0.10099843867446713
B,suburban_medium,18.0,24.0,star_branch,0.03064164754748546,0.03332392357969801,0.05447395993863931,0.059424706367119676,0.0717001121296628,0.07795488035952233,0.08753693899963498,0.09088280774992309,0.0872351248007587
B,suburban_medium,18.0,25.0,star_branch,0.03067825493954715,0.03341948067223284,0.05491872414294596,0.05992942252101752,0.07002729194448234,0.07564895887992167,0.08935403066723957,0.091238433817752,0.08027822837838966
B,suburban_medium,18.0,26.0,star_branch,0.030327876517555287,0.03301790843513817,0.053778143947934356,0.0586510330233805,0.06930266205087962,0.07476565545575771,0.08869832729718995,0.09061095675157288,0.07882804560764704
B,suburban_medium,18.0,27.0,star_branch,0.0300640267292612,0.03277741938977852,0.05351777766674111,0.05841416125831032,0.06878335663489295,0.075174374468156,0.09025380016298289,0.09149078689439097,0.09291517811768102
B,suburban_medium,18.0,28.0,star_branch,0.030130798070016014,0.03285256625179662,0.05371767922707678,0.05849655942421304,0.06939196531970954,0.07536703196057164,0.09033176537361984,0.08896289389075908,0.0861060299032198
B,suburban_medium,18.0,29.0,star_branch,0.029882435384410794,0.03258577000341273,0.053255566498948345,0.05832381184153544,0.06818676043401273,0.07434162027896903,0.09046567270123582,0.09516836784915585,0.09026473476346808
B,suburban_medium,18.0,30.0,star_branch,0.02981913797177845,0.0325170038034977,0.05330154164292115,0.05799916833492273,0.06684477702146634,0.07261784780786566,0.09047430661049218,0.08813303606623665,0.08636532342003891
B,suburban_medium,18.0,31.0,star_branch,0.02941631480305289,0.03209761387176287,0.0524687533159822,0.05731733957445732,0.06761035061038814,0.07391059225031385,0.09115006711961438,0.09240902350539018,0.09318457282127587
B,suburban_medium,18.0,32.0,star_branch,0.029318218686013243,0.032047647353173815,0.052024079990945646,0.057195719838009494,0.06672767588558354,0.07252813383350869,0.09309667467835257,0.09940857864211974,0.08692731870162938
B,suburban_medium,18.0,33.0,star_branch,0.0294360242550523,0.03214307443732939,0.052237123024658064,0.05708119304178799,0.06638446628827417,0.07278475948012249,0.09196385214326147,0.09273232782830189,0.09641251259074796
B,suburban_medium,18.0,34.0,star_branch,0.02936412769907846,0.03209777839486401,0.05204486950510005,0.056695928660850256,0.06570137866103236,0.07180294201125509,0.09309490558683758,0.0893663333192608,0.0928681174515685
B,suburban_medium,18.0,35.0,star_branch,0.028955131837170002,0.03166524527650553,0.05143973939626415,0.056200068509658294,0.06578362094862644,0.07202526746974572,0.09359699878335645,0.09254185906198165,0.09488146792639576
B,suburban_medium,18.0,36.0,star_branch,0.029283682680368656,0.0320555925498287,0.052366117852248394,0.05714141570227242,0.06815277558011709,0.07478428891594031,0.0946571474535984,0.09119060273854147,0.09730364287258612
B,suburban_medium,18.0,37.0,star_branch,0.02903901633922381,0.03180301759378482,0.05173522067380217,0.056852950573256865,0.0670554752674137,0.07344742697022819,0.09518233063657874,0.09892158248870142,0.09532333753990578
B,suburban_medium,18.0,38.0,star_branch,0.02891532250626294,0.031662081933743355,0.051615413251157795,0.05638322542116634,0.06616308110582107,0.07235547500897774,0.09499321430309057,0.09237186858910981,0.09359288895951755
B,suburban_medium,18.0,39.0,star_branch,0.028805123910153475,0.03158839206073225,0.05145959424312154,0.05641873345827806,0.06689202253510981,0.07347825999114671,0.09662406449838971,0.09636957477214063,0.09846073128645437
B,suburban_medium,18.0,40.0,star_branch,0.028668826982598705,0.03142473607407233,0.05110689417697848,0.05609927920893774,0.06617034119024624,0.0720456858494809,0.09612911937926163,0.09768515798810011,0.08879120998246727
B,suburban_medium,18.0,41.0,star_branch,0.028636770692234033,0.03142427310638553,0.05118854026871905,0.05610809694471891,0.06608762840819848,0.07287724415855017,0.09733997049141557,0.09610660218428156,0.10273656225662652
B,suburban_medium,18.0,42.0,star_branch,0.028798776930284688,0.03159014281913346,0.05144977255816896,0.05654565457908167,0.06523094536179311,0.07170578095841587,0.09692654294333518,0.09904576381074033,0.09926018334873292
B,suburban_medium,18.0,43.0,star_branch,0.028871771501481548,0.03172050171696143,0.05150808718042301,0.05671224067571001,0.0659228050034672,0.07218639614049163,0.09866835553660788,0.10103565828522897,0.09501402643129339
B,suburban_medium,18.0,44.0,star_branch,0.028438385840935814,0.031257161128334425,0.04977822181108797,0.0549347061850398,0.06606744742492887,0.07232471848149684,0.09911868075652547,0.10358916382190328,0.09471034980847384
B,suburban_medium,18.0,45.0,star_branch,0.028420365867327747,0.03124922686362569,0.05077674502405942,0.055594152096958095,0.06639816404805676,0.07249982087138986,0.09953640320830708,0.09487427897585904,0.09189496292272356
B,suburban_medium,18.0,46.0,star_branch,0.02800540887658489,0.030776285458506258,0.04959328062244979,0.054805356642454096,0.06503061163796481,0.0720987492116402,0.09894076512619947,0.10509641537295103,0.10868939097520368
B,suburban_medium,18.0,47.0,star_branch,0.027956441881283527,0.030792487094605293,0.04917636610124358,0.05422817189419056,0.06329806120064974,0.07016841857961983,0.10144514188768995,0.1027283265003029,0.10853977592128172
B,suburban_medium,18.0,48.0,star_branch,0.028250956103952896,0.031100002360083052,0.0508587863172163,0.055745174590951185,0.06455284553780342,0.07121924443113448,0.10084778177583574,0.09607756353558101,0.10327041105301976
B,suburban_medium,18.0,49.0,star_branch,0.028124099275654107,0.0310032158580315,0.05006433522649728,0.055364753596557306,0.06376928923926485,0.07016199715407334,0.10237186813195928,0.10587214123747521,0.10024743871337191
B,suburban_medium,18.0,50.0,star_branch,0.028044570868355663,0.030925734581469428,0.04969061594124038,0.05485795940376924,0.06564372893269872,0.07240622944450803,0.1027351684801407,0.1039903282470737,0.10301822613920313
B,suburban_medium,18.0,51.0,star_branch,0.02785472362953085,0.030695933632573513,0.0493226769387291,0.05431842033760955,0.06409806444638123,0.07057524158167731,0.10200101213822445,0.10128694768709322,0.10105105655279675
B,suburban_medium,18.0,52.0,star_branch,0.027934362132913337,0.030815571988440777,0.049992150721473436,0.0553815843419571,0.06337619540641036,0.06999281021916456,0.10314213876867759,0.10780559633272002,0.10440220922578367
B,suburban_medium,18.0,53.0,star_branch,0.027746908736257375,0.030667486540941886,0.049612858231989174,0.05508427292698455,0.06393057802807789,0.07126564737608254,0.10525777240432337,0.1102821907460179,0.11473491362432447
B,suburban_medium,18.0,54.0,star_branch,0.027567006643892354,0.030472996177530094,0.04942354253452682,0.054351433456738096,0.06166831308423182,0.06857465994436321,0.10541549074141424,0.09970735947891025,0.11199182391608663
B,suburban_medium,18.0,55.0,star_branch,0.027340617547443158,0.03020889703475394,0.04867782375522667,0.053655678236670334,0.06275451231465952,0.06981424676787075,0.10490909659716224,0.10226123720062939,0.11249763870066869
B,suburban_medium,18.0,56.0,star_branch,0.027430711639550565,0.030343766479452167,0.04869271864545071,0.05385673385004591,0.062369192606093395,0.06897770223823932,0.10619683798875477,0.10605312967214389,0.10595791537471788
B,suburban_medium,18.0,57.0,star_branch,0.02762087924918255,0.0305364789851647,0.049331571664252,0.054513404534565636,0.06306088557992925,0.07017964307174944,0.10555781768129037,0.10504090373566266,0.11288705235192435
B,suburban_medium,18.0,58.0,star_branch,0.027191263980895126,0.030037448400203913,0.04825140635139551,0.05329592888035134,0.06185920284061841,0.0680489475378103,0.10467275156125684,0.10454664247957071,0.10006182448131279
B,suburban_medium,18.0,59.0,star_branch,0.027338963759561574,0.030282875522781045,0.048852876167238324,0.0537861211832326,0.06344300004765288,0.07030226364908035,0.10768190737258146,0.10098166992474042,0.10811694901368762
B,suburban_medium,18.0,60.0,star_branch,0.02693526028109807,0.029851011439828434,0.04793752200240907,0.05299874682709834,0.0616087120117519,0.06786630692412202,0.10825034279607476,0.10557960890082976,0.10156996807815874
